driver_id,date,total_transcations,total_distance,online_duration_in_seconds,orders_received,orders_accepted,earnings,orders_cancelled,label
140091443,2016-08-22,0,0.0,0,0,0,0.0,0,0
140158080,2016-08-22,0,0.0,329,0,0,0.0,0,0
140187801,2016-08-22,0,0.0,0,0,0,0.0,0,1
140547897,2016-08-22,0,0.0,14,0,0,0.0,0,1
140339011,2016-08-22,0,0.0,0,0,0,0.0,0,0
140529348,2016-08-22,0,0.0,0,0,0,0.0,0,1
140572983,2016-08-22,0,0.0,0,0,0,0.0,0,1
140512077,2016-08-22,0,0.0,17081,0,0,0.0,0,0
140531523,2016-08-22,0,0.0,0,0,0,0.0,0,0
140131470,2016-08-22,0,0.0,0,0,0,0.0,0,1
140679979,2016-08-22,0,0.0,9,0,0,0.0,0,0
140306392,2016-08-22,0,0.0,9606,0,0,0.0,0,0
140339541,2016-08-22,0,0.0,40,0,0,0.0,0,0
140118182,2016-08-22,0,0.0,502,0,0,0.0,0,0
140433228,2016-08-22,0,0.0,0,0,0,0.0,0,0
140157208,2016-08-22,0,0.0,0,0,0,0.0,0,0
140571975,2016-08-22,0,0.0,0,0,0,0.0,0,0
140156616,2016-08-22,0,0.0,0,0,0,0.0,0,0
140199497,2016-08-22,0,0.0,0,0,0,0.0,0,0
140621299,2016-08-22,0,0.0,0,0,0,0.0,0,0
140158730,2016-08-22,0,0.0,839,0,0,0.0,0,0
140120303,2016-08-22,0,0.0,3590,0,0,0.0,0,0
140683469,2016-08-22,0,0.0,14517,0,0,0.0,0,0
140211890,2016-08-22,0,0.0,0,0,0,0.0,0,1
140443028,2016-08-22,0,0.0,0,0,0,0.0,0,0
140501338,2016-08-22,0,0.0,0,0,0,0.0,0,0
140586283,2016-08-22,0,0.0,0,0,0,0.0,0,0
140433409,2016-08-22,0,0.0,0,0,0,0.0,0,0
140407773,2016-08-22,0,0.0,140,0,0,0.0,0,0
140148312,2016-08-22,0,0.0,0,0,0,0.0,0,1
140472096,2016-08-22,0,0.0,0,0,0,0.0,0,1
140596795,2016-08-22,0,0.0,6383,0,0,0.0,0,0
140134329,2016-08-22,0,0.0,8136,0,0,0.0,0,0
140301761,2016-08-22,0,0.0,0,0,0,0.0,0,0
140281716,2016-08-22,0,0.0,0,0,0,0.0,0,0
140089998,2016-08-22,0,0.0,0,0,0,0.0,0,0
140307723,2016-08-22,0,0.0,0,0,0,0.0,0,0
140627509,2016-08-22,0,0.0,0,0,0,0.0,0,0
140565786,2016-08-22,0,0.0,189,0,0,0.0,0,0
140164354,2016-08-22,0,0.0,0,0,0,0.0,0,0
140161609,2016-08-22,0,0.0,0,0,0,0.0,0,0
140564979,2016-08-22,0,0.0,663,0,0,0.0,0,0
140466113,2016-08-22,0,0.0,0,0,0,0.0,0,0
140157903,2016-08-22,0,0.0,43,0,0,0.0,0,0
140420255,2016-08-22,0,0.0,0,0,0,0.0,0,0
140152776,2016-08-22,0,0.0,0,0,0,0.0,0,1
140330144,2016-08-22,0,0.0,0,0,0,0.0,0,0
140195366,2016-08-22,0,0.0,0,0,0,0.0,0,1
140384386,2016-08-22,0,0.0,0,0,0,0.0,0,1
140192804,2016-08-22,0,0.0,0,0,0,0.0,0,0
140404353,2016-08-22,0,0.0,0,0,0,0.0,0,0
140274191,2016-08-22,0,0.0,0,0,0,0.0,0,0
140611517,2016-08-22,0,0.0,0,0,0,0.0,0,0
140545418,2016-08-22,0,0.0,1868,0,0,0.0,0,0
140379592,2016-08-22,0,0.0,0,0,0,0.0,0,0
140670235,2016-08-22,0,0.0,10263,0,0,0.0,0,0
140110837,2016-08-22,0,0.0,0,0,0,0.0,0,0
140161998,2016-08-22,0,0.0,0,0,0,0.0,0,0
140192456,2016-08-22,0,0.0,0,0,0,0.0,0,0
140211793,2016-08-22,0,0.0,7592,0,0,0.0,0,1
140093692,2016-08-22,0,0.0,590,0,0,0.0,0,0
140581951,2016-08-22,0,0.0,21,0,0,0.0,0,0
140143342,2016-08-22,0,0.0,0,0,0,0.0,0,0
140141102,2016-08-22,0,0.0,0,0,0,0.0,0,0
140134727,2016-08-22,0,0.0,748,0,0,0.0,0,0
140214750,2016-08-22,0,0.0,0,0,0,0.0,0,0
140135854,2016-08-22,0,0.0,0,0,0,0.0,0,0
140100224,2016-08-22,0,0.0,0,0,0,0.0,0,0
140539721,2016-08-22,0,0.0,0,0,0,0.0,0,0
140135511,2016-08-22,0,0.0,331,0,0,0.0,0,0
140524789,2016-08-22,0,0.0,0,0,0,0.0,0,0
140094741,2016-08-22,0,0.0,0,0,0,0.0,0,1
140485803,2016-08-22,0,0.0,0,0,0,0.0,0,0
140524048,2016-08-22,0,0.0,0,0,0,0.0,0,0
140451472,2016-08-22,0,0.0,0,0,0,0.0,0,1
140176344,2016-08-22,0,0.0,0,0,0,0.0,0,0
140192274,2016-08-22,0,0.0,18661,0,0,0.0,0,0
140524874,2016-08-22,0,0.0,0,0,0,0.0,0,0
140158914,2016-08-22,0,0.0,0,0,0,0.0,0,1
140604065,2016-08-22,0,0.0,0,0,0,0.0,0,0
140670222,2016-08-22,0,0.0,0,0,0,0.0,0,1
140197025,2016-08-22,0,0.0,360,0,0,0.0,0,1
140640228,2016-08-22,0,0.0,22247,0,0,0.0,0,0
140482470,2016-08-22,0,0.0,0,0,0,0.0,0,0
140493743,2016-08-22,0,0.0,0,0,0,0.0,0,1
140560636,2016-08-22,0,0.0,0,0,0,0.0,0,0
140140548,2016-08-22,0,0.0,0,0,0,0.0,0,0
140314997,2016-08-22,0,0.0,3016,0,0,0.0,0,0
140171664,2016-08-22,0,0.0,0,0,0,0.0,0,0
140207763,2016-08-22,0,0.0,10366,0,0,0.0,0,0
140139073,2016-08-22,0,0.0,0,0,0,0.0,0,0
140414182,2016-08-22,0,0.0,0,0,0,0.0,0,0
140282226,2016-08-22,0,0.0,0,0,0,0.0,0,0
140575687,2016-08-22,0,0.0,0,0,0,0.0,0,0
140570519,2016-08-22,0,0.0,0,0,0,0.0,0,0
140489582,2016-08-22,0,0.0,13088,0,0,0.0,0,0
140093009,2016-08-22,0,0.0,0,0,0,0.0,0,0
140090457,2016-08-22,0,0.0,0,0,0,0.0,0,0
140417673,2016-08-22,0,0.0,0,0,0,0.0,0,1
140560248,2016-08-22,0,0.0,9941,0,0,0.0,0,0
140286782,2016-08-22,0,0.0,0,0,0,0.0,0,0
140141939,2016-08-22,0,0.0,3084,0,0,0.0,0,1
140639063,2016-08-22,0,0.0,0,0,0,0.0,0,0
140091462,2016-08-22,0,0.0,0,0,0,0.0,0,0
140165126,2016-08-22,0,0.0,0,0,0,0.0,0,0
140392997,2016-08-22,0,0.0,0,0,0,0.0,0,0
140497043,2016-08-22,0,0.0,0,0,0,0.0,0,0
140425765,2016-08-22,0,0.0,0,0,0,0.0,0,0
140431595,2016-08-22,0,0.0,0,0,0,0.0,0,0
140224610,2016-08-22,0,0.0,33,0,0,0.0,0,0
140283032,2016-08-22,0,0.0,0,0,0,0.0,0,0
140576806,2016-08-22,0,0.0,11011,0,0,0.0,0,0
140305804,2016-08-22,0,0.0,0,0,0,0.0,0,0
140636533,2016-08-22,0,0.0,2348,0,0,0.0,0,0
140171331,2016-08-22,0,0.0,0,0,0,0.0,0,0
140636850,2016-08-22,0,0.0,147,0,0,0.0,0,0
140423592,2016-08-22,0,0.0,0,0,0,0.0,0,0
140556995,2016-08-22,0,0.0,0,0,0,0.0,0,0
140316144,2016-08-22,0,0.0,13160,0,0,0.0,0,0
140454013,2016-08-22,0,0.0,11393,0,0,0.0,0,0
140325209,2016-08-22,0,0.0,0,0,0,0.0,0,0
140318379,2016-08-22,0,0.0,21,0,0,0.0,0,0
140533218,2016-08-22,0,0.0,0,0,0,0.0,0,0
140230756,2016-08-22,0,0.0,63,0,0,0.0,0,0
140653478,2016-08-22,0,0.0,0,0,0,0.0,0,0
140123930,2016-08-22,0,0.0,0,0,0,0.0,0,0
140515506,2016-08-22,0,0.0,21678,0,0,0.0,0,0
140127142,2016-08-22,0,0.0,0,0,0,0.0,0,0
140627497,2016-08-22,0,0.0,1633,0,0,0.0,0,1
140242559,2016-08-22,0,0.0,1373,0,0,0.0,0,0
140535711,2016-08-22,0,0.0,0,0,0,0.0,0,1
140197531,2016-08-22,0,0.0,0,0,0,0.0,0,1
140566536,2016-08-22,0,0.0,0,0,0,0.0,0,0
140115161,2016-08-22,0,0.0,0,0,0,0.0,0,0
140612118,2016-08-22,0,0.0,2220,0,0,0.0,0,0
140482469,2016-08-22,0,0.0,0,0,0,0.0,0,0
140096042,2016-08-22,0,0.0,2951,0,0,0.0,0,0
140414979,2016-08-22,0,0.0,0,0,0,0.0,0,0
140479363,2016-08-22,0,0.0,0,0,0,0.0,0,0
140093823,2016-08-22,0,0.0,0,0,0,0.0,0,1
140417368,2016-08-22,0,0.0,9077,0,0,0.0,0,0
140325812,2016-08-22,0,0.0,0,0,0,0.0,0,0
140443272,2016-08-22,0,0.0,0,0,0,0.0,0,0
140545047,2016-08-22,0,0.0,0,0,0,0.0,0,0
140395729,2016-08-22,0,0.0,284,0,0,0.0,0,0
140466165,2016-08-22,0,0.0,0,0,0,0.0,0,1
140119617,2016-08-22,0,0.0,0,0,0,0.0,0,0
140114202,2016-08-22,0,0.0,5,0,0,0.0,0,0
140425649,2016-08-22,0,0.0,1931,0,0,0.0,0,0
140567460,2016-08-22,0,0.0,0,0,0,0.0,0,0
140155250,2016-08-22,0,0.0,0,0,0,0.0,0,0
140367331,2016-08-22,0,0.0,38851,0,0,0.0,0,0
140631392,2016-08-22,0,0.0,2004,0,0,0.0,0,0
140513999,2016-08-22,0,0.0,0,0,0,0.0,0,0
140167049,2016-08-22,0,0.0,6185,0,0,0.0,0,0
140165210,2016-08-22,0,0.0,29487,0,0,0.0,0,0
140590065,2016-08-22,0,0.0,0,0,0,0.0,0,0
140283162,2016-08-22,0,0.0,0,0,0,0.0,0,0
140260996,2016-08-22,0,0.0,19468,0,0,0.0,0,0
140365471,2016-08-22,0,0.0,701,0,0,0.0,0,0
140382152,2016-08-22,0,0.0,0,0,0,0.0,0,0
140687581,2016-08-22,0,0.0,0,0,0,0.0,0,0
140689258,2016-08-22,0,0.0,79436,0,0,0.0,0,0
140429877,2016-08-22,0,0.0,0,0,0,0.0,0,0
140227718,2016-08-22,0,0.0,0,0,0,0.0,0,0
140563709,2016-08-22,0,0.0,0,0,0,0.0,0,0
140497454,2016-08-22,0,0.0,0,0,0,0.0,0,0
140553025,2016-08-22,0,0.0,0,0,0,0.0,0,0
140676007,2016-08-22,0,0.0,10864,0,0,0.0,0,0
140333891,2016-08-22,0,0.0,0,0,0,0.0,0,0
140581859,2016-08-22,0,0.0,3039,0,0,0.0,0,0
140093969,2016-08-22,0,0.0,83,0,0,0.0,0,0
140093954,2016-08-22,0,0.0,0,0,0,0.0,0,0
140604801,2016-08-22,0,0.0,0,0,0,0.0,0,0
140497462,2016-08-22,0,0.0,19708,0,0,0.0,0,0
140131568,2016-08-22,0,0.0,2207,0,0,0.0,0,0
140151600,2016-08-22,0,0.0,6502,0,0,0.0,0,0
140362097,2016-08-22,0,0.0,185,0,0,0.0,0,0
140219964,2016-08-22,0,0.0,0,0,0,0.0,0,0
140564766,2016-08-22,0,0.0,0,0,0,0.0,0,0
140450879,2016-08-22,0,0.0,0,0,0,0.0,0,1
140566303,2016-08-22,0,0.0,0,0,0,0.0,0,1
140144720,2016-08-22,0,0.0,0,0,0,0.0,0,0
140590601,2016-08-22,0,0.0,0,0,0,0.0,0,1
140400480,2016-08-22,0,0.0,0,0,0,0.0,0,0
140319539,2016-08-22,0,0.0,0,0,0,0.0,0,0
140400573,2016-08-22,0,0.0,83,0,0,0.0,0,0
140187446,2016-08-22,0,0.0,0,0,0,0.0,0,0
140628476,2016-08-22,0,0.0,0,0,0,0.0,0,0
140620364,2016-08-22,0,0.0,0,0,0,0.0,0,1
140108492,2016-08-22,0,0.0,0,0,0,0.0,0,1
140636534,2016-08-22,0,0.0,0,0,0,0.0,0,0
140513987,2016-08-22,0,0.0,0,0,0,0.0,0,0
140227301,2016-08-22,0,0.0,0,0,0,0.0,0,0
140500921,2016-08-22,0,0.0,0,0,0,0.0,0,1
140496070,2016-08-22,0,0.0,0,0,0,0.0,0,0
140270289,2016-08-22,0,0.0,0,0,0,0.0,0,0
140179922,2016-08-22,0,0.0,8364,0,0,0.0,0,0
140674297,2016-08-22,0,0.0,2,0,0,0.0,0,0
140382652,2016-08-22,0,0.0,0,0,0,0.0,0,0
140305303,2016-08-22,0,0.0,43900,0,0,0.0,0,0
140501620,2016-08-22,0,0.0,34709,0,0,0.0,0,0
140466201,2016-08-22,0,0.0,0,0,0,0.0,0,0
140386746,2016-08-22,0,0.0,1538,0,0,0.0,0,1
140167363,2016-08-22,0,0.0,0,0,0,0.0,0,1
140157697,2016-08-22,0,0.0,0,0,0,0.0,0,0
140492575,2016-08-22,0,0.0,0,0,0,0.0,0,0
140199258,2016-08-22,0,0.0,0,0,0,0.0,0,0
140587854,2016-08-22,0,0.0,0,0,0,0.0,0,1
140209509,2016-08-22,0,0.0,0,0,0,0.0,0,0
140106669,2016-08-22,0,0.0,0,0,0,0.0,0,0
140515920,2016-08-22,0,0.0,0,0,0,0.0,0,0
140581189,2016-08-22,0,0.0,0,0,0,0.0,0,0
140384426,2016-08-22,0,0.0,0,0,0,0.0,0,0
140596242,2016-08-22,0,0.0,0,0,0,0.0,0,1
140673394,2016-08-22,0,0.0,0,0,0,0.0,0,0
140196340,2016-08-22,0,0.0,0,0,0,0.0,0,1
140645677,2016-08-22,0,0.0,1034,0,0,0.0,0,0
140259531,2016-08-22,0,0.0,0,0,0,0.0,0,0
140495602,2016-08-22,0,0.0,0,0,0,0.0,0,0
140146701,2016-08-22,0,0.0,0,0,0,0.0,0,0
140295025,2016-08-22,0,0.0,1321,0,0,0.0,0,0
140575278,2016-08-22,0,0.0,0,0,0,0.0,0,0
140299504,2016-08-22,0,0.0,1,0,0,0.0,0,0
140215561,2016-08-22,0,0.0,0,0,0,0.0,0,0
140413361,2016-08-22,0,0.0,6422,0,0,0.0,0,0
140656271,2016-08-22,0,0.0,0,0,0,0.0,0,0
140417905,2016-08-22,0,0.0,0,0,0,0.0,0,0
140270970,2016-08-22,0,0.0,6855,0,0,0.0,0,0
140441056,2016-08-22,0,0.0,0,0,0,0.0,0,1
140157757,2016-08-22,0,0.0,0,0,0,0.0,0,0
140560277,2016-08-22,0,0.0,0,0,0,0.0,0,1
140489726,2016-08-22,0,0.0,16587,0,0,0.0,0,0
140226030,2016-08-22,0,0.0,938,0,0,0.0,0,1
140436129,2016-08-22,0,0.0,4420,0,0,0.0,0,0
140509513,2016-08-22,0,0.0,0,0,0,0.0,0,0
140235882,2016-08-22,0,0.0,0,0,0,0.0,0,0
140472775,2016-08-22,0,0.0,0,0,0,0.0,0,0
140654162,2016-08-22,0,0.0,422,0,0,0.0,0,1
140211013,2016-08-22,0,0.0,0,0,0,0.0,0,0
140423473,2016-08-22,0,0.0,0,0,0,0.0,0,0
140600870,2016-08-22,0,0.0,3866,0,0,0.0,0,0
140103075,2016-08-22,0,0.0,0,0,0,0.0,0,0
140209728,2016-08-22,0,0.0,376,0,0,0.0,0,0
140494615,2016-08-22,0,0.0,0,0,0,0.0,0,0
140569728,2016-08-22,0,0.0,4000,0,0,0.0,0,0
140484714,2016-08-22,0,0.0,0,0,0,0.0,0,0
140221970,2016-08-22,0,0.0,0,0,0,0.0,0,0
140474313,2016-08-22,0,0.0,13071,0,0,0.0,0,0
140103623,2016-08-22,0,0.0,0,0,0,0.0,0,0
140518615,2016-08-22,0,0.0,617,0,0,0.0,0,1
140219742,2016-08-22,0,0.0,1,0,0,0.0,0,0
140200239,2016-08-22,0,0.0,0,0,0,0.0,0,1
140471092,2016-08-22,0,0.0,0,0,0,0.0,0,0
140642781,2016-08-22,0,0.0,0,0,0,0.0,0,0
140315008,2016-08-22,0,0.0,0,0,0,0.0,0,0
140578513,2016-08-22,0,0.0,0,0,0,0.0,0,0
140471543,2016-08-22,0,0.0,26,0,0,0.0,0,0
140506737,2016-08-22,0,0.0,0,0,0,0.0,0,0
140119455,2016-08-22,0,0.0,0,0,0,0.0,0,0
140617077,2016-08-22,0,0.0,0,0,0,0.0,0,0
140578587,2016-08-22,0,0.0,0,0,0,0.0,0,0
140517265,2016-08-22,0,0.0,0,0,0,0.0,0,0
140109178,2016-08-22,0,0.0,0,0,0,0.0,0,0
140564040,2016-08-22,0,0.0,0,0,0,0.0,0,0
140565358,2016-08-22,0,0.0,7440,0,0,0.0,0,0
140641420,2016-08-22,0,0.0,1526,0,0,0.0,0,0
140092580,2016-08-22,0,0.0,0,0,0,0.0,0,0
140308105,2016-08-22,0,0.0,0,0,0,0.0,0,0
140266995,2016-08-22,0,0.0,0,0,0,0.0,0,1
140484200,2016-08-22,0,0.0,2415,0,0,0.0,0,1
140524488,2016-08-22,0,0.0,0,0,0,0.0,0,0
140139504,2016-08-22,0,0.0,0,0,0,0.0,0,1
140550910,2016-08-22,0,0.0,0,0,0,0.0,0,0
140447611,2016-08-22,0,0.0,614,0,0,0.0,0,0
140594423,2016-08-22,0,0.0,0,0,0,0.0,0,0
140556092,2016-08-22,0,0.0,0,0,0,0.0,0,0
140592673,2016-08-22,0,0.0,0,0,0,0.0,0,0
140106711,2016-08-22,0,0.0,0,0,0,0.0,0,0
140354919,2016-08-22,0,0.0,0,0,0,0.0,0,0
140472085,2016-08-22,0,0.0,0,0,0,0.0,0,0
140134526,2016-08-22,0,0.0,0,0,0,0.0,0,0
140167966,2016-08-22,0,0.0,0,0,0,0.0,0,0
140210561,2016-08-22,0,0.0,0,0,0,0.0,0,0
140109636,2016-08-22,0,0.0,0,0,0,0.0,0,0
140143133,2016-08-22,0,0.0,0,0,0,0.0,0,0
140319469,2016-08-22,0,0.0,0,0,0,0.0,0,0
140091310,2016-08-22,0,0.0,0,0,0,0.0,0,0
140475513,2016-08-22,0,0.0,0,0,0,0.0,0,1
140114693,2016-08-22,0,0.0,0,0,0,0.0,0,0
140310151,2016-08-22,0,0.0,0,0,0,0.0,0,0
140559479,2016-08-22,0,0.0,0,0,0,0.0,0,0
140093392,2016-08-22,0,0.0,0,0,0,0.0,0,1
140552710,2016-08-22,0,0.0,0,0,0,0.0,0,0
140300883,2016-08-22,0,0.0,0,0,0,0.0,0,0
140437203,2016-08-22,0,0.0,0,0,0,0.0,0,0
140173547,2016-08-22,0,0.0,0,0,0,0.0,0,0
140688618,2016-08-22,0,0.0,0,0,0,0.0,0,0
140316568,2016-08-22,0,0.0,8859,0,0,0.0,0,0
140283555,2016-08-22,0,0.0,0,0,0,0.0,0,0
140174459,2016-08-22,0,0.0,0,0,0,0.0,0,0
140171757,2016-08-22,0,0.0,0,0,0,0.0,0,0
140685865,2016-08-22,0,0.0,0,0,0,0.0,0,0
140318143,2016-08-22,0,0.0,0,0,0,0.0,0,0
140566541,2016-08-22,0,0.0,2015,0,0,0.0,0,0
140444126,2016-08-22,0,0.0,0,0,0,0.0,0,0
140511596,2016-08-22,0,0.0,4061,0,0,0.0,0,1
140135895,2016-08-22,0,0.0,0,0,0,0.0,0,1
140243682,2016-08-22,0,0.0,1650,0,0,0.0,0,0
140192255,2016-08-22,0,0.0,900,0,0,0.0,0,0
140177939,2016-08-22,0,0.0,0,0,0,0.0,0,0
140611287,2016-08-22,0,0.0,819,0,0,0.0,0,0
140196695,2016-08-22,0,0.0,0,0,0,0.0,0,0
140167917,2016-08-22,0,0.0,0,0,0,0.0,0,0
140185082,2016-08-22,0,0.0,1220,0,0,0.0,0,0
140466052,2016-08-22,0,0.0,0,0,0,0.0,0,0
140113398,2016-08-22,0,0.0,248,0,0,0.0,0,0
140169069,2016-08-22,0,0.0,0,0,0,0.0,0,1
140615315,2016-08-22,0,0.0,0,0,0,0.0,0,0
140435452,2016-08-22,0,0.0,0,0,0,0.0,0,0
140273029,2016-08-22,0,0.0,0,0,0,0.0,0,1
140288806,2016-08-22,0,0.0,0,0,0,0.0,0,0
140194534,2016-08-22,0,0.0,0,0,0,0.0,0,1
140172392,2016-08-22,0,0.0,3,0,0,0.0,0,0
140396049,2016-08-22,0,0.0,0,0,0,0.0,0,1
140685925,2016-08-22,0,0.0,4270,0,0,0.0,0,0
140433972,2016-08-22,0,0.0,0,0,0,0.0,0,0
140219614,2016-08-22,0,0.0,0,0,0,0.0,0,0
140657600,2016-08-22,0,0.0,0,0,0,0.0,0,0
140289343,2016-08-22,0,0.0,0,0,0,0.0,0,0
140509484,2016-08-22,0,0.0,244,0,0,0.0,0,0
140350079,2016-08-22,0,0.0,15726,0,0,0.0,0,0
140657671,2016-08-22,0,0.0,0,0,0,0.0,0,1
140546791,2016-08-22,0,0.0,919,0,0,0.0,0,0
140270486,2016-08-22,0,0.0,0,0,0,0.0,0,0
140153710,2016-08-22,0,0.0,0,0,0,0.0,0,1
140591904,2016-08-22,0,0.0,27653,0,0,0.0,0,0
140576827,2016-08-22,0,0.0,0,0,0,0.0,0,0
140397665,2016-08-22,0,0.0,0,0,0,0.0,0,1
140396771,2016-08-22,0,0.0,15240,0,0,0.0,0,0
140444041,2016-08-22,0,0.0,0,0,0,0.0,0,0
140173978,2016-08-22,0,0.0,0,0,0,0.0,0,0
140548053,2016-08-22,0,0.0,4817,0,0,0.0,0,0
140683482,2016-08-22,0,0.0,4054,0,0,0.0,0,0
140318694,2016-08-22,0,0.0,0,0,0,0.0,0,1
140403224,2016-08-22,0,0.0,0,0,0,0.0,0,1
140586192,2016-08-22,0,0.0,0,0,0,0.0,0,0
140197069,2016-08-22,0,0.0,0,0,0,0.0,0,1
140344239,2016-08-22,0,0.0,0,0,0,0.0,0,0
140088441,2016-08-22,0,0.0,0,0,0,0.0,0,0
140295314,2016-08-22,0,0.0,0,0,0,0.0,0,0
140539791,2016-08-22,0,0.0,0,0,0,0.0,0,0
140317609,2016-08-22,0,0.0,0,0,0,0.0,0,1
140574606,2016-08-22,0,0.0,0,0,0,0.0,0,1
140604148,2016-08-22,0,0.0,0,0,0,0.0,0,1
140625123,2016-08-22,0,0.0,1220,0,0,0.0,0,0
140167235,2016-08-22,0,0.0,0,0,0,0.0,0,0
140439933,2016-08-22,0,0.0,0,0,0,0.0,0,0
140525561,2016-08-22,0,0.0,0,0,0,0.0,0,0
140132112,2016-08-22,0,0.0,0,0,0,0.0,0,0
140463825,2016-08-22,0,0.0,13334,0,0,0.0,0,0
140454825,2016-08-22,0,0.0,0,0,0,0.0,0,0
140499080,2016-08-22,0,0.0,0,0,0,0.0,0,0
140568918,2016-08-22,0,0.0,0,0,0,0.0,0,0
140318271,2016-08-22,0,0.0,2260,0,0,0.0,0,0
140153668,2016-08-22,0,0.0,0,0,0,0.0,0,0
140433597,2016-08-22,0,0.0,641,0,0,0.0,0,0
140601444,2016-08-22,0,0.0,1827,0,0,0.0,0,0
140281830,2016-08-22,0,0.0,0,0,0,0.0,0,0
140128442,2016-08-22,0,0.0,0,0,0,0.0,0,0
140672679,2016-08-22,0,0.0,618,0,0,0.0,0,0
140497369,2016-08-22,0,0.0,0,0,0,0.0,0,1
140353312,2016-08-22,0,0.0,878,0,0,0.0,0,0
140576140,2016-08-22,0,0.0,0,0,0,0.0,0,0
140643429,2016-08-22,0,0.0,0,0,0,0.0,0,0
140547724,2016-08-22,0,0.0,31,0,0,0.0,0,0
140194737,2016-08-22,0,0.0,0,0,0,0.0,0,1
140089757,2016-08-22,0,0.0,0,0,0,0.0,0,1
140242723,2016-08-22,0,0.0,0,0,0,0.0,0,0
140429196,2016-08-22,0,0.0,0,0,0,0.0,0,1
140529190,2016-08-22,0,0.0,0,0,0,0.0,0,1
140106271,2016-08-22,0,0.0,0,0,0,0.0,0,0
140454399,2016-08-22,0,0.0,0,0,0,0.0,0,1
140191341,2016-08-22,0,0.0,0,0,0,0.0,0,0
140663212,2016-08-22,0,0.0,1529,0,0,0.0,0,0
140497486,2016-08-22,0,0.0,0,0,0,0.0,0,0
140677388,2016-08-22,0,0.0,2957,0,0,0.0,0,0
140628621,2016-08-22,0,0.0,0,0,0,0.0,0,0
140092790,2016-08-22,0,0.0,6,0,0,0.0,0,0
140173105,2016-08-22,0,0.0,26,0,0,0.0,0,0
140655573,2016-08-22,0,0.0,0,0,0,0.0,0,0
140496469,2016-08-22,0,0.0,0,0,0,0.0,0,0
140296842,2016-08-22,0,0.0,0,0,0,0.0,0,0
140501023,2016-08-22,0,0.0,5196,0,0,0.0,0,0
140410112,2016-08-22,0,0.0,0,0,0,0.0,0,0
140260480,2016-08-22,0,0.0,0,0,0,0.0,0,0
140307235,2016-08-22,0,0.0,0,0,0,0.0,0,0
140188741,2016-08-22,0,0.0,11144,0,0,0.0,0,0
140420451,2016-08-22,0,0.0,3339,0,0,0.0,0,0
140157532,2016-08-22,0,0.0,0,0,0,0.0,0,0
140256934,2016-08-22,0,0.0,0,0,0,0.0,0,1
140216279,2016-08-22,0,0.0,0,0,0,0.0,0,0
140599574,2016-08-22,0,0.0,0,0,0,0.0,0,1
140166966,2016-08-22,0,0.0,0,0,0,0.0,0,0
140154275,2016-08-22,0,0.0,0,0,0,0.0,0,0
140223764,2016-08-22,0,0.0,3013,0,0,0.0,0,0
140091798,2016-08-22,0,0.0,0,0,0,0.0,0,0
140571138,2016-08-22,0,0.0,0,0,0,0.0,0,1
140541551,2016-08-22,0,0.0,0,0,0,0.0,0,0
140130559,2016-08-22,0,0.0,0,0,0,0.0,0,0
140499357,2016-08-22,0,0.0,0,0,0,0.0,0,0
140465696,2016-08-22,0,0.0,0,0,0,0.0,0,0
140616514,2016-08-22,0,0.0,6486,0,0,0.0,0,0
140275461,2016-08-22,0,0.0,0,0,0,0.0,0,0
140160546,2016-08-22,0,0.0,0,0,0,0.0,0,0
140133873,2016-08-22,0,0.0,0,0,0,0.0,0,1
140211039,2016-08-22,0,0.0,0,0,0,0.0,0,0
140309929,2016-08-22,0,0.0,21603,0,0,0.0,0,0
140676644,2016-08-22,0,0.0,0,0,0,0.0,0,0
140141848,2016-08-22,0,0.0,0,0,0,0.0,0,0
140325308,2016-08-22,0,0.0,0,0,0,0.0,0,0
140444223,2016-08-22,0,0.0,0,0,0,0.0,0,0
140484368,2016-08-22,0,0.0,0,0,0,0.0,0,0
140276586,2016-08-22,0,0.0,0,0,0,0.0,0,1
140321834,2016-08-22,0,0.0,0,0,0,0.0,0,0
140275803,2016-08-22,0,0.0,0,0,0,0.0,0,0
140257338,2016-08-22,0,0.0,0,0,0,0.0,0,0
140515733,2016-08-22,0,0.0,689,0,0,0.0,0,0
140627187,2016-08-22,0,0.0,41,0,0,0.0,0,0
140300851,2016-08-22,0,0.0,17485,0,0,0.0,0,0
140576524,2016-08-22,0,0.0,0,0,0,0.0,0,0
140126379,2016-08-22,0,0.0,0,0,0,0.0,0,0
140219677,2016-08-22,0,0.0,0,0,0,0.0,0,1
140139752,2016-08-22,0,0.0,19,0,0,0.0,0,0
140582646,2016-08-22,0,0.0,0,0,0,0.0,0,1
140309762,2016-08-22,0,0.0,0,0,0,0.0,0,0
140155102,2016-08-22,0,0.0,1181,0,0,0.0,0,0
140618182,2016-08-22,0,0.0,0,0,0,0.0,0,0
140223440,2016-08-22,0,0.0,375,0,0,0.0,0,0
140680826,2016-08-22,0,0.0,0,0,0,0.0,0,1
140141938,2016-08-22,0,0.0,0,0,0,0.0,0,0
140453987,2016-08-22,0,0.0,20,0,0,0.0,0,0
140391696,2016-08-22,0,0.0,0,0,0,0.0,0,1
140122244,2016-08-22,0,0.0,0,0,0,0.0,0,0
140312610,2016-08-22,0,0.0,0,0,0,0.0,0,0
140471151,2016-08-22,0,0.0,0,0,0,0.0,0,1
140339098,2016-08-22,0,0.0,0,0,0,0.0,0,0
